index,,name,sku,selling_price,original_price,currency,availability,color,category,source,,breadcrumbs,description,brand,images,country,language,average_rating,reviews_count,crawled_at
172,,Badge of Sport Classic Tee (Plus size),HA3052,20,$25 ,USD,InStock,Pink,Clothing,adidas United States,,Women/Clothing,"Whether you're running to the gym or sprinting through your errands, you want to stay comfortable through it all. This adidas tee is made with moisture-absorbing AEROREADY to keep your back feeling dry. An elongated hem with side slits offers styling versatility.

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f588140ec28046f2b948ad0a002537a8_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Pink_HA3052_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e86a1bf23e8b401b97a2ad0a00279bfa_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Pink_HA3052_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a80f3566481c4f5cbdbbad0a0022a3ce_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Pink_HA3052_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b0ccfb595f7845eea2f0ad030025908a_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Pink_HA3052_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bda6087a2f1c49c082a1ad0a002c68e1_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Pink_HA3052_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5820eceb51174cbea400ad0a002bb378_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Pink_HA3052_42_detail.jpg",USA,en,4.3,27,50:42.2
173,,EQ21 Run Shoes,GW8086,64,$80 ,USD,InStock,Purple,Shoes,adidas United States,,Women/Shoes,"Log miles in confidence with these adidas running shoes. The breathable upper lets your feet stay fresh on long runs. Lightweight cushioning keeps a comfortable spring in your step from the first toe-off to the final heel strike. 

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c3a6b7e952bd44c38704ad1100e593fe_9366/EQ21_Run_Shoes_Purple_GW8086_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/50ae23d0c21f43ae809dad1100e5a122_9366/EQ21_Run_Shoes_Purple_GW8086_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fae9c4f316d743d6a17dad1100e5a8c0_9366/EQ21_Run_Shoes_Purple_GW8086_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9fb6ada9c07747399105ad1100e5b090_9366/EQ21_Run_Shoes_Purple_GW8086_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ba40ca192170440fb37ead1100e5b988_9366/EQ21_Run_Shoes_Purple_GW8086_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/31deb486a9184afcbd5ead1100e59c02_9366/EQ21_Run_Shoes_Purple_GW8086_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d96221a694ba4e039cd0ad1100e5c236_9366/EQ21_Run_Shoes_Purple_GW8086_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/78ca6464178f4cd68b27ad1100e5c856_9366/EQ21_Run_Shoes_Purple_GW8086_42_detail.jpg",USA,en,4.4,152,50:42.8
174,,adidas Sportswear Comfy & Chill Full Zip Hoodie,H45369,56,$70 ,USD,InStock,Black,Clothing,adidas United States,,Men/Clothing,"Make no mistake. Doing nothing is actually doing something. It's resetting. Unwinding. Rewarding all your hard work. So do nothing, or do something – and can we suggest doing it in this adidas hoodie? Because the ultra-soft French terry fabric provides one of the best rewards to it all: comfort. Settle in. It's easy to do with this sweatshirt.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8cedb480d7164e93bf9dad2400ae11b2_9366/adidas_Sportswear_Comfy_and_Chill_Full_Zip_Hoodie_Black_H45369_21_model.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/834f6ab804f34d50bce4ad2401786797_d98c/adidas_Sportswear_Comfy_and_Chill_Full_Zip_Hoodie_Black_H45369_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/51af558ca29a41eea7a9ad2400ae1855_9366/adidas_Sportswear_Comfy_and_Chill_Full_Zip_Hoodie_Black_H45369_22_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/101a8ec9e5084542b6eead2400ae23d0_9366/adidas_Sportswear_Comfy_and_Chill_Full_Zip_Hoodie_Black_H45369_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9f53b2bcf50546aa9dc8ad2400ae2f04_9366/adidas_Sportswear_Comfy_and_Chill_Full_Zip_Hoodie_Black_H45369_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f7c4a1bff4514fcbb15ead2400ae5b92_9366/adidas_Sportswear_Comfy_and_Chill_Full_Zip_Hoodie_Black_H45369_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ac254d55dec04aa4b937ad2400ae37fb_9366/adidas_Sportswear_Comfy_and_Chill_Full_Zip_Hoodie_Black_H45369_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d7f4cf59f29b4727ac1fad2400ae425b_9366/adidas_Sportswear_Comfy_and_Chill_Full_Zip_Hoodie_Black_H45369_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/3fc8e82cf9a94900b9bead2400ae4ca4_9366/adidas_Sportswear_Comfy_and_Chill_Full_Zip_Hoodie_Black_H45369_43_detail.jpg",USA,en,4.2,32,50:43.0
175,,Predators Long Sleeve Tee,H44967,24,$30 ,USD,InStock,Grey,Clothing,adidas United States,,Men/Clothing,Go Predators! Represent Nashville in this adidas hockey t-shirt as your team protects the puck. Ultra-soft ringspun cotton gives it a smooth feel to match your enthusiasm.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c4486718d91146b8a435ac5d012beb72_9366/Predators_Long_Sleeve_Tee_Grey_H44967_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f5988276e4dc4a839d6fac5d012bb916_9366/Predators_Long_Sleeve_Tee_Grey_H44967_02_laydown_hover.jpg",USA,en,4.6,5,50:43.1
176,,EQ21 Run Shoes,H00538,56,$80 ,USD,InStock,Grey,Shoes,adidas United States,,Women/Shoes,"Log miles in confidence with these adidas running shoes. The breathable upper lets your feet stay fresh on long runs. Lightweight cushioning keeps a comfortable spring in your step from the first toe-off to the final heel strike. 

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2232eb20a8944a5ea431ad180171164f_9366/EQ21_Run_Shoes_Grey_H00538_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6eea7583a35d4edf88abad18017120d6_9366/EQ21_Run_Shoes_Grey_H00538_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ce672bb5bd9c4c61b0e7ad1801712751_9366/EQ21_Run_Shoes_Grey_H00538_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/59738a1c9b8a432e9701ad1801712e8d_9366/EQ21_Run_Shoes_Grey_H00538_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/134ae1461e2b46dbaf20ad1801713634_9366/EQ21_Run_Shoes_Grey_H00538_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/88b4097a4900493285d9ad1801711a42_9366/EQ21_Run_Shoes_Grey_H00538_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/44079c52d5264b96a28cad1801713d54_9366/EQ21_Run_Shoes_Grey_H00538_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/31d3e7ad27184a3fa219ad180171436f_9366/EQ21_Run_Shoes_Grey_H00538_42_detail.jpg",USA,en,4.4,152,50:43.2
177,,adidas Equipment Tiro Track Pants,HA2442,40,$50 ,USD,InStock,Black,Clothing,adidas United States,,Men/Clothing,"It's been three decades since adidas Equipment style made its indelible mark on soccer culture. To celebrate its larger-than-life look, these Tiro pants go all out with bold blocks of color down the sides and a two-tone adidas Badge of Sport on the hip. AEROREADY absorbs moisture, and a classic Tiro tapered fit keeps you streamlined in case you need to show off your fancy footwork.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/26e26d36347b492c8b89ad4e0145c3d7_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_21_model.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/66069915faf7415bbde8ad5e00a9f276_d98c/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f746ef7eeebd48d48b93ad4e0145cd6d_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_22_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/dd0c2ee5c44a4df1b6e5ad4e0145d5b6_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/66cce965d6fe4fc281f7ad4e0145def0_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4a38acfbf906410aaacbad49009f3c81_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/62829745132c4f96a4faad4e0145e975_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8b6b53b9cf064196a18bad4e0145f418_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/58ac179a44a24e3aa764ad4e0145ffcc_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_43_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6ffb089f197e4675a1f3adc100e01bf2_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_HM1.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/f1f6c2c75e8e4ddc9bd3adc100dfdb7e_9366/adidas_Equipment_Tiro_Track_Pants_Black_HA2442_HM2.jpg",USA,en,4.8,42,50:43.3
178,,Badge of Sport Classic Tee (Plus size),HA3054,20,$25 ,USD,InStock,Purple,Clothing,adidas United States,,Women/Clothing,"Whether you're running to the gym or sprinting through your errands, you want to stay comfortable through it all. This adidas tee is made with moisture-absorbing AEROREADY to keep your back feeling dry. An elongated hem with side slits offers styling versatility.

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/156553607731434588adad0a0025002b_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Purple_HA3054_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/fec47bc3a8cd4bce86ffad0a00224891_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Purple_HA3054_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/d9c8f5724bc74619b3afad0a0017e98a_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Purple_HA3054_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ebc71900b3e243f99e8cad030028818d_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Purple_HA3054_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7bbc93ade7364bfa8b12ad0a002ade23_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Purple_HA3054_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/8818f9d3580b45bf8957ad0a00290382_9366/Badge_of_Sport_Classic_Tee_(Plus_size)_Purple_HA3054_42_detail.jpg",USA,en,4.3,27,50:43.4
179,,Fold-Cuff Crew Socks 3 Pairs,H32387,10,$14 ,USD,InStock,White,Accessories,adidas United States,,Originals/Accessories,"Classic crew socks. Is there anything better? How about a touch of adidas attitude and the option to wear them two ways. Pull these socks up high to rep your brand pride, or fold down the cuff to flaunt a Trefoil on the other side. One up and one down? You've got options.

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/491dd529918d4840af35ad130100a2c7_9366/Fold-Cuff_Crew_Socks_3_Pairs_White_H32387_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c0d122d807964a1e8bb3ad1300f493bf_9366/Fold-Cuff_Crew_Socks_3_Pairs_White_H32387_41_detail_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/32507a8cbdb242fdb344ad1300f49b3c_9366/Fold-Cuff_Crew_Socks_3_Pairs_White_H32387_42_detail.jpg",USA,en,4.7,76,50:43.5
180,,Fold-Cuff Crew Socks 3 Pairs,GN4894,9,$14 ,USD,InStock,White,Accessories,adidas United States,,Originals/Accessories,"Classic crew socks. Is there anything better? How about a touch of adidas attitude and the option to wear them two ways. Pull these socks up high to rep your brand pride, or fold down the cuff to flaunt a Trefoil on the other side. One up and one down? You've got options.

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1edff5201003486094feac76005230d0_9366/Fold-Cuff_Crew_Socks_3_Pairs_White_GN4894_03_standard.jpg",USA,en,4.7,76,50:43.6
181,,adidas x Zoe Saldana Feelbrilliant AEROREADY 7/8 Printed Sport Tights,GS3917,40,$50 ,USD,InStock,Blue,Clothing,adidas United States,,Women/Clothing,"Move through your day with total confidence in these adidas tights. A snug fit lets you bend and flex naturally, with coverage in all the right places. Stay feeling fresh and dry even after a sweaty workout and get on with your day without missing a beat.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1632b7c73c344a659516ad120133dfa4_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_21_model.jpg~https://assets.adidas.com/videos/w_600,f_auto,q_auto/f421704267774ae7951bad3300a67418_d98c/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_video.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/200edb8b05cc42adb116ad120133e5fe_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_22_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a303a78a6c5d4f9c8d55ad120133ebf7_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1d24f8c9c095423bbbf4ad120133f394_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/7e67d0d0b1c245c9a272ad1201342356_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/ad1e1fd17419414f9495ad120133f97a_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_25_outfit.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/60c9f2d78ffa4ce5b249ad12013402a6_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/034797aa7b8e48e6a6b0ad1201340acd_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_42_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/1998811b3c5248e78841ad1201341637_9366/adidas_x_Zoe_Saldana_Feelbrilliant_AEROREADY_7-8_Printed_Sport_Tights_Blue_GS3917_43_detail.jpg",USA,en,4.5,29,50:43.6
182,,adidas Sleek Shoes,H00474,56,$80 ,USD,InStock,White,Shoes,adidas United States,,Women/Shoes,"In collaboration with HER Studio London, these adidas Sleek Shoes keep things clean while adding a pop of color on the heel. Because it wouldn't be a collaboration with the women-led design studio if there wasn't a distinctive print. It's their signature, after all. Perforated 3-Stripes root the look in adidas heritage.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/73e9fe18704c407c9785ace801056ab3_9366/adidas_Sleek_Shoes_White_H00474_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/59b3e3d6d87b4cf882b4ace80105779d_9366/adidas_Sleek_Shoes_White_H00474_02_standard_hover.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bd13b15e1d534c90b022ace801057e75_9366/adidas_Sleek_Shoes_White_H00474_03_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2039bd526cab458e891bace801058454_9366/adidas_Sleek_Shoes_White_H00474_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/26942ad9799c40b9be5aace801058b3c_9366/adidas_Sleek_Shoes_White_H00474_05_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/019d415148214f84b155ace801057116_9366/adidas_Sleek_Shoes_White_H00474_06_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/9a74ca70b5974395a3fcace80105922c_9366/adidas_Sleek_Shoes_White_H00474_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/bac23a0280c9473c8e6face8010598dd_9366/adidas_Sleek_Shoes_White_H00474_42_detail.jpg",USA,en,4.6,608,50:43.7
183,,Marimekko Oversize Tee,H20475,32,$40 ,USD,InStock,Black,Clothing,adidas United States,,Women/Clothing,"Celebrate color. Celebrate you. Wrap up in a bright, bold print from Finnish design house Marimekko and dare to let your creative, colorful and absolutely unique voice shine. The loose cut and soft cotton of this adidas t-shirt keep you comfy while you're at it. 

By buying cotton products from us, you're supporting more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c790dbb9c35f4b4a9ca1ad18012a59fc_9366/Marimekko_Oversize_Tee_Black_H20475_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/00d1a49f53b94c8caf57ad18012a6027_9366/Marimekko_Oversize_Tee_Black_H20475_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/115913ff8e884503a85ead18012a66fa_9366/Marimekko_Oversize_Tee_Black_H20475_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/4ed376a104f1486cab0facfe00481a9c_9366/Marimekko_Oversize_Tee_Black_H20475_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b10a3f7a3d894c6f881ead18012a6e85_9366/Marimekko_Oversize_Tee_Black_H20475_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/6e1d01f75c0e4c75bf7aad18012a765d_9366/Marimekko_Oversize_Tee_Black_H20475_42_detail.jpg",USA,en,4.8,47,50:43.9
184,,Classic Waist Bag,GU0890,16,$20 ,USD,InStock,Black,Accessories,adidas United States,,Training/Accessories,"When you've got ground to cover and places to be, you don't want to get bogged down by your gear. Travel fast and light with this adidas waist bag. Buckle it around your waist to go hands-free or sling it across your body to tie off your look. However you wear it, all your essentials will stay securely zipped inside. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4a9f587b97c44e16a736ad3700eb9fce_9366/Classic_Waist_Bag_Black_GU0890_01_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b29ca90fe9d94bbbb199ad3700eba6ea_9366/Classic_Waist_Bag_Black_GU0890_02_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/2f542d71fbb04f138fdbad3700ebaf2f_9366/Classic_Waist_Bag_Black_GU0890_04_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/cbd58804067442759d08ad3700ebb65d_9366/Classic_Waist_Bag_Black_GU0890_05_hover_standard.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/a8d4ffcad89d4d209e29ad3700ebbc6e_9366/Classic_Waist_Bag_Black_GU0890_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/b690e47855034fc79575ad3700ebc42b_9366/Classic_Waist_Bag_Black_GU0890_42_detail.jpg",USA,en,5,1,50:44.5
185,,Cropped Letter Hoodie,H20233,52,$65 ,USD,InStock,Red,Clothing,adidas United States,,Women/Clothing,"Play up casual style with a bold adidas graphic. This cropped hoodie takes your look to the next level with collegiate block lettering on the raglan sleeves. Soft French terry keeps you comfortable all day. Pair with a denim skirt and platform shoes for an outfit that feels effortlessly cool. 

By buying cotton products from us, you're supporting more sustainable cotton farming. This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/fbb2aa5b53bd4da8a89ead1d0141f1b8_9366/Cropped_Letter_Hoodie_Red_H20233_21_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/333e6a86f0da4c33bf58ad1d014239ed_9366/Cropped_Letter_Hoodie_Red_H20233_23_hover_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/5f05f1f46e35432fbed6ad1d014259a3_9366/Cropped_Letter_Hoodie_Red_H20233_25_model.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c5f0a1f0fa2e48a58177ad2d012ce142_9366/Cropped_Letter_Hoodie_Red_H20233_01_laydown.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/e6c1d4facfc945ea9cc9ad1d01428c9f_9366/Cropped_Letter_Hoodie_Red_H20233_41_detail.jpg~https://assets.adidas.com/images/w_600,f_auto,q_auto/c4eb640cb323434aba02ad1d0142ace9_9366/Cropped_Letter_Hoodie_Red_H20233_42_detail.jpg",USA,en,4.2,5,50:44.6
