Product ID,Product Name,Category,Price,Discount,Tax Rate,Stock Level,Supplier ID,Customer Age Group,Customer Location,Customer Gender,Shipping Cost,Shipping Method,Return Rate,Seasonality,Popularity Index
P6789,Tablet,Electronics,1586.01,25,5,351,S935,35-44,"Houston, USA",Female,31.57,Express,13.13,Yes,3
P7141,Jacket,Apparel,610.4,5,8,167,S875,35-44,Singapore,Male,1.74,Express,18.69,Yes,92
P7018,Cookbooks,Books,1704.69,20,12,229,S438,35-44,"Toronto, Canada",Male,42.75,Overnight,16.16,Yes,56
P3855,T-shirt,Apparel,1208.47,15,12,118,S150,55+,"Los Angeles, USA",Non-Binary,30.3,Standard,2.24,Yes,32
P4641,Fiction,Books,306.53,20,15,310,S720,45-54,"Phoenix, USA",Male,16.79,Standard,7.15,Yes,3
P6988,Jeans,Apparel,608.24,15,12,303,S119,35-44,Singapore,Female,41.48,Express,7.55,Yes,85
P5839,Vacuum Cleaner,Home Appliances,1495.19,15,10,376,S978,55+,"New York, USA",Male,7.38,Overnight,16.57,Yes,18
P3701,Smartwatch,Electronics,716.08,15,10,152,S896,18-24,"Cape Town, South Africa",Male,46.71,Standard,3.59,No,5
P3705,Smartwatch,Electronics,1687.81,5,12,419,S226,18-24,"New York, USA",Male,48.48,Standard,11.16,Yes,52
P7582,Running Shoes,Footwear,517.27,20,12,419,S556,18-24,"Sydney, Australia",Male,1.02,Overnight,14.18,No,58
P9391,Washing Machine,Home Appliances,235.42,15,15,448,S752,45-54,"Phoenix, USA",Female,17.45,Overnight,8,No,70
P8986,Monitor,Electronics,435.8,0,12,433,S143,25-34,Singapore,Female,34.15,Express,7.28,No,91
P8436,Socks,Apparel,1937.36,20,10,288,S120,25-34,"Dubai, UAE",Non-Binary,27.22,Overnight,8.11,Yes,91
P3281,Jeans,Apparel,380.41,10,12,277,S773,55+,"Sydney, Australia",Male,9.64,Standard,19.61,Yes,67
P2042,Jeans,Apparel,746.8,5,5,58,S711,55+,"Chicago, USA",Female,16.54,Express,6.82,Yes,49
P7243,Formal Shoes,Footwear,844.55,10,10,256,S728,25-34,"Houston, USA",Non-Binary,23.55,Overnight,8.96,No,77
P6454,Blender,Home Appliances,710.65,25,8,317,S171,35-44,"New York, USA",Female,22.07,Express,5.28,Yes,58
P6689,Tablet,Electronics,1957.35,5,12,471,S467,55+,"Chicago, USA",Non-Binary,5.15,Express,19.55,No,10
P8949,Shirt,Apparel,1779.16,25,8,281,S598,45-54,"Sydney, Australia",Female,39.75,Express,17.25,No,3
P2287,Blender,Home Appliances,66.63,10,10,445,S447,35-44,"Berlin, Germany",Female,32.58,Standard,9.16,Yes,75
P3990,Camera,Electronics,1366.35,25,15,474,S450,45-54,"Mumbai, India",Non-Binary,41.41,Overnight,6.91,No,19
P3521,Tablet,Electronics,124.7,5,15,97,S109,35-44,"New York, USA",Non-Binary,24.72,Overnight,8.24,Yes,40
P4388,Dishwasher,Home Appliances,1275.21,15,5,428,S968,55+,"Houston, USA",Female,32.86,Overnight,15.27,Yes,31
P2071,Dress,Apparel,1660.95,20,12,68,S377,45-54,"Mumbai, India",Male,6.13,Express,8.01,Yes,34
P2580,Sandals,Footwear,1225.93,20,5,139,S825,35-44,"Paris, France",Female,1.09,Express,6.03,No,97
P9069,Speaker,Electronics,1796.32,25,10,130,S471,55+,"Los Angeles, USA",Male,16.31,Overnight,14.6,Yes,69
P3372,Formal Shoes,Footwear,1112.87,5,8,232,S283,18-24,"Toronto, Canada",Non-Binary,9.48,Express,14.52,No,25
P6259,Sweater,Apparel,875.72,25,15,43,S835,45-54,Singapore,Non-Binary,38.24,Standard,14.96,No,49
P7838,Speaker,Electronics,1316.22,15,15,178,S829,45-54,"London, UK",Female,47.73,Overnight,11.42,Yes,7
P8458,Formal Shoes,Footwear,1342.95,25,10,159,S775,45-54,"Sydney, Australia",Male,45.46,Overnight,4.53,Yes,33
P5895,Camera,Electronics,404.68,0,15,438,S209,35-44,"Mumbai, India",Non-Binary,30.57,Overnight,14,No,98
P3343,Jacket,Apparel,279.52,10,8,143,S775,35-44,"Los Angeles, USA",Female,47.24,Standard,2.01,No,85
P9016,Dress,Apparel,270.64,15,5,165,S100,45-54,"Tokyo, Japan",Female,40.12,Overnight,10.39,No,40
P1308,Tablet,Electronics,1003.93,10,5,101,S585,45-54,"Toronto, Canada",Male,23.76,Express,9.42,Yes,35
P6356,Dishwasher,Home Appliances,1151.48,10,12,64,S758,25-34,"Los Angeles, USA",Non-Binary,21.88,Standard,1.45,No,24
P5944,Microwave,Home Appliances,1784.1,0,10,112,S252,18-24,"Berlin, Germany",Female,20.32,Express,8.66,Yes,72
P3981,Air Conditioner,Home Appliances,1852.33,15,15,143,S144,35-44,"Chicago, USA",Non-Binary,21.22,Standard,3.43,Yes,23
P5396,Dishwasher,Home Appliances,214.98,5,5,222,S332,55+,"Dubai, UAE",Female,36.52,Overnight,19.15,No,12
P3154,Air Conditioner,Home Appliances,707.74,25,15,205,S133,25-34,"Sydney, Australia",Female,31.52,Overnight,14.55,No,33
P9747,Refrigerator,Home Appliances,1377.43,25,5,341,S146,35-44,"Chicago, USA",Male,11.95,Express,7.15,Yes,48
P5270,Camera,Electronics,1917.85,20,8,488,S309,55+,"Mumbai, India",Non-Binary,46.89,Overnight,1.21,No,86
P9680,Sweater,Apparel,1845.14,20,10,115,S822,35-44,Singapore,Non-Binary,3.82,Overnight,7.75,No,30
P6606,Heels,Footwear,1567.6,10,12,264,S430,45-54,"Tokyo, Japan",Male,2.67,Express,9.2,No,67
P7177,Magazines,Books,1880.13,15,8,252,S441,25-34,"Mumbai, India",Male,19.34,Standard,7.13,Yes,98
P4112,Tablet,Electronics,508.6,15,5,240,S307,45-54,"Dubai, UAE",Male,34.82,Standard,8.1,No,99
P4411,Dress,Apparel,887.05,25,10,416,S262,55+,"Toronto, Canada",Female,16.58,Standard,10.75,Yes,27
P4667,Air Conditioner,Home Appliances,1624.61,10,12,412,S832,18-24,"Tokyo, Japan",Female,29.82,Standard,19.5,Yes,15
P3735,Toaster,Home Appliances,916.2,15,10,429,S285,18-24,"Dubai, UAE",Non-Binary,11.29,Standard,18.4,No,91
P1544,Microwave,Home Appliances,1305.33,15,5,39,S114,55+,"Phoenix, USA",Non-Binary,10.51,Standard,5.6,No,79
P5065,Air Conditioner,Home Appliances,406.43,20,5,375,S634,45-54,"Houston, USA",Male,3.18,Overnight,16.61,No,97
P3774,Biographies,Books,1737.45,15,12,34,S619,45-54,"Tokyo, Japan",Female,4.66,Overnight,16.7,No,76
P4756,Cookbooks,Books,545.46,5,8,32,S304,18-24,"London, UK",Female,16.36,Overnight,2.24,No,18
P7119,Shirt,Apparel,956.14,0,5,94,S600,35-44,"Cape Town, South Africa",Male,25.71,Standard,14.52,Yes,77
P5060,Tablet,Electronics,1196.62,10,8,198,S989,25-34,"Cape Town, South Africa",Male,16.5,Overnight,1.13,No,49
P8513,Graphic Novels,Books,918.34,5,10,346,S566,25-34,"Paris, France",Non-Binary,21.72,Express,7.66,Yes,17
P9190,Shirt,Apparel,65.13,10,12,221,S582,55+,"Paris, France",Male,46.78,Overnight,15.97,No,23
P1273,Camera,Electronics,927.58,0,15,276,S474,35-44,"Cape Town, South Africa",Non-Binary,18.26,Express,13.44,No,42
P5117,Jacket,Apparel,1683.56,0,15,163,S610,55+,"Paris, France",Male,14.77,Overnight,19.03,Yes,85
P8782,Smartphone,Electronics,1352.35,5,8,309,S506,35-44,"Toronto, Canada",Male,43.51,Standard,12.02,Yes,41
P6109,Refrigerator,Home Appliances,815.18,25,12,271,S467,45-54,"New York, USA",Male,5.52,Standard,11.63,No,15
P7739,Comics,Books,869.64,5,15,309,S835,18-24,"Dubai, UAE",Non-Binary,31.77,Standard,4.8,No,13
P2143,Monitor,Electronics,125.95,20,15,212,S563,45-54,Singapore,Female,44.97,Standard,11.44,Yes,71
P1452,Vacuum Cleaner,Home Appliances,1027.05,20,10,169,S473,25-34,"Toronto, Canada",Male,27.4,Standard,18.09,No,20
P7391,Fiction,Books,1931.21,20,10,185,S407,45-54,"Houston, USA",Non-Binary,2.83,Express,11.81,No,92
P9545,Headphones,Electronics,887.78,5,8,25,S303,35-44,"Phoenix, USA",Male,22.66,Standard,2.06,No,16
P7803,Textbooks,Books,1245.3,0,15,493,S205,35-44,"Paris, France",Non-Binary,9.07,Overnight,6.2,No,10
P8038,Fiction,Books,257.03,15,15,294,S545,35-44,"Tokyo, Japan",Male,37.27,Overnight,12.4,No,24
P2072,Socks,Apparel,1265.39,10,15,402,S557,18-24,"Paris, France",Male,47.76,Overnight,1.53,Yes,73
P9976,Headphones,Electronics,333.42,5,12,213,S369,55+,"Paris, France",Male,13.01,Standard,18.15,No,27
P6928,Shirt,Apparel,816.87,15,5,185,S873,18-24,"New York, USA",Male,4.09,Express,17.25,No,79
P8718,Refrigerator,Home Appliances,876.02,0,10,84,S415,45-54,"Berlin, Germany",Male,8.26,Overnight,17.74,No,6
P3816,Heels,Footwear,820.93,15,12,238,S737,55+,"Los Angeles, USA",Male,20.86,Express,17.35,No,59
P2070,Laptop,Electronics,72.56,20,15,465,S580,55+,"Mumbai, India",Non-Binary,28.53,Standard,17.94,No,39
P4942,Comics,Books,376.25,0,12,195,S459,55+,"London, UK",Female,48.45,Overnight,3.68,Yes,27
P4509,Dishwasher,Home Appliances,856.43,15,5,51,S953,25-34,"Sydney, Australia",Male,41.47,Express,12.06,No,83
P9732,Jacket,Apparel,336.18,0,15,318,S709,55+,"London, UK",Non-Binary,18.28,Overnight,2.73,Yes,97
P8902,Smartphone,Electronics,1363.48,0,15,215,S427,45-54,"Houston, USA",Non-Binary,3.79,Standard,17.47,No,86
P9558,Dishwasher,Home Appliances,1874.8,25,10,72,S543,45-54,"Tokyo, Japan",Female,13.42,Express,13.92,Yes,65
P1248,Comics,Books,918.58,25,15,361,S777,35-44,"Phoenix, USA",Female,47.88,Overnight,16.36,No,79
P6593,Tablet,Electronics,166.16,5,10,87,S194,45-54,"Paris, France",Female,4.14,Express,1.25,Yes,27
P2059,Refrigerator,Home Appliances,979.62,15,12,139,S397,45-54,Singapore,Female,6.09,Standard,12.59,No,49
P8894,Dishwasher,Home Appliances,1734.82,5,15,270,S744,45-54,"Cape Town, South Africa",Female,20.41,Overnight,14.63,No,90
P5052,Smartwatch,Electronics,1532.24,15,8,210,S464,55+,"Mumbai, India",Non-Binary,2.16,Standard,10.97,No,15
P9998,Boots,Footwear,1689.32,25,5,63,S403,25-34,"Dubai, UAE",Non-Binary,19.9,Express,13.24,No,4
P3029,Running Shoes,Footwear,47.27,5,12,57,S475,35-44,"Houston, USA",Female,1.57,Standard,8.03,Yes,8
P7078,Headphones,Electronics,1326.81,15,10,394,S853,18-24,"Los Angeles, USA",Non-Binary,7.79,Express,3.23,No,30
P5476,Vacuum Cleaner,Home Appliances,37.15,20,10,73,S863,35-44,"Chicago, USA",Female,4.46,Express,5.93,Yes,37
P6166,Jeans,Apparel,47.39,10,10,323,S315,25-34,"Houston, USA",Female,36.1,Overnight,17.95,No,70
P6008,Hiking Shoes,Footwear,550.04,25,5,499,S517,55+,"Berlin, Germany",Non-Binary,25.63,Overnight,8.37,No,21
P9743,Washing Machine,Home Appliances,1864.46,0,12,399,S114,25-34,Singapore,Non-Binary,13.46,Overnight,1.26,No,5
P7276,Jeans,Apparel,1606.89,5,12,108,S484,25-34,"London, UK",Non-Binary,48.95,Express,14.51,Yes,43
P7379,Jacket,Apparel,101.53,5,8,70,S370,25-34,"New York, USA",Non-Binary,40.66,Overnight,8.14,Yes,69
P6001,Toaster,Home Appliances,327.29,20,8,169,S798,55+,"New York, USA",Female,34.94,Overnight,1.56,No,24
P7854,Tablet,Electronics,1364.73,0,12,328,S877,25-34,"Dubai, UAE",Male,9.12,Express,15.97,Yes,100
P5061,Socks,Apparel,1395.44,10,8,36,S711,25-34,Singapore,Female,19.29,Overnight,2.6,No,92
P2552,Air Conditioner,Home Appliances,162.41,0,12,298,S638,25-34,"Los Angeles, USA",Female,16.67,Overnight,7.1,No,35
P9160,Washing Machine,Home Appliances,776.44,10,5,254,S313,18-24,"Mumbai, India",Male,21.11,Express,11.5,No,96
P8599,Monitor,Electronics,1719.2,10,5,198,S305,18-24,"Chicago, USA",Male,20.44,Standard,1.27,Yes,16
P4689,Graphic Novels,Books,636.73,5,8,354,S631,45-54,"Cape Town, South Africa",Female,7.73,Express,19.21,No,70
P2444,Laptop,Electronics,1534.84,20,8,187,S113,45-54,"Mumbai, India",Male,18.59,Express,10.94,Yes,18
P3229,Non-Fiction,Books,269.83,0,5,156,S530,55+,"Houston, USA",Non-Binary,37.6,Overnight,5.41,No,90
P6029,Refrigerator,Home Appliances,905.63,15,12,441,S954,55+,"Berlin, Germany",Female,18.54,Standard,13.35,No,18
P4644,Comics,Books,828.58,0,15,52,S191,55+,"New York, USA",Female,30.39,Standard,11.51,No,70
P8206,Boots,Footwear,1933.15,5,12,476,S534,25-34,"Mumbai, India",Female,11.46,Overnight,4.39,No,57
P8982,Tablet,Electronics,244.39,10,15,337,S520,35-44,"Dubai, UAE",Male,14.5,Express,14.29,No,19
P6390,Toaster,Home Appliances,1404.47,25,15,116,S710,35-44,Singapore,Male,6.56,Standard,11.18,Yes,55
P1569,Non-Fiction,Books,1769.58,20,10,426,S850,35-44,"Houston, USA",Male,12.25,Standard,6.15,Yes,9
P4109,Heels,Footwear,1725.66,0,10,482,S548,55+,Singapore,Non-Binary,49.4,Overnight,7.21,Yes,80
P7839,Slippers,Footwear,800.74,15,8,32,S989,45-54,"London, UK",Female,44.92,Express,4.88,Yes,75
P3388,Hiking Shoes,Footwear,1648.03,5,15,408,S706,45-54,Singapore,Male,35.52,Standard,8.82,Yes,59
P5711,Blender,Home Appliances,863.3,20,8,397,S874,35-44,"Cape Town, South Africa",Male,34.51,Standard,4.39,No,10
P3872,Blender,Home Appliances,608.1,5,8,238,S987,18-24,"Houston, USA",Female,22.41,Overnight,7.36,Yes,7
P1117,Refrigerator,Home Appliances,1232.51,15,12,54,S625,35-44,"Chicago, USA",Male,15.06,Overnight,7.27,No,57
P5369,Cookbooks,Books,132.11,10,8,289,S542,45-54,"Los Angeles, USA",Male,24.5,Overnight,9.93,No,97
P2884,Sneakers,Footwear,1534.8,0,15,364,S263,35-44,"New York, USA",Non-Binary,14.94,Overnight,12.65,No,63
P1441,Formal Shoes,Footwear,1499.16,5,8,389,S763,45-54,"Mumbai, India",Female,24.41,Standard,5.06,No,37
P4069,Magazines,Books,1431.97,20,15,490,S886,35-44,"Toronto, Canada",Non-Binary,7.22,Standard,12.22,No,9
P3388,Comics,Books,1027.26,20,15,248,S342,25-34,"Dubai, UAE",Female,33.54,Standard,8.64,No,6
P3439,Socks,Apparel,178.7,20,15,349,S534,35-44,"Chicago, USA",Non-Binary,18.21,Standard,11.54,No,57
P9708,Sweater,Apparel,588.56,10,5,133,S383,18-24,"Los Angeles, USA",Male,6.15,Standard,8.06,Yes,92
P9276,Slippers,Footwear,1974.24,5,10,197,S432,25-34,"London, UK",Non-Binary,4.92,Standard,8.43,No,40
P8556,Speaker,Electronics,1288.47,10,5,394,S222,25-34,"Phoenix, USA",Male,38.51,Standard,7.31,No,72
P4302,Shorts,Apparel,30.64,20,12,272,S191,55+,"Houston, USA",Male,42.64,Standard,5.09,Yes,59
P6035,Headphones,Electronics,1491.64,5,10,494,S648,18-24,"Houston, USA",Male,18.12,Express,1.58,Yes,74
P6748,Skirt,Apparel,1019.64,10,10,81,S259,35-44,"Mumbai, India",Non-Binary,41.99,Standard,19.98,No,77
P1576,Gaming Console,Electronics,1985.46,5,15,298,S280,18-24,"Chicago, USA",Female,13.3,Standard,14.35,No,9
P4201,Non-Fiction,Books,1554.81,15,5,387,S643,45-54,"New York, USA",Male,38.46,Overnight,11.58,Yes,14
P4478,Running Shoes,Footwear,1988.45,20,8,487,S163,35-44,"Dubai, UAE",Male,5.18,Express,19.42,Yes,58
P2492,Sneakers,Footwear,1551.39,5,15,256,S250,35-44,"Chicago, USA",Non-Binary,20.73,Express,5.17,Yes,15
P1391,Sweater,Apparel,898.86,10,10,388,S761,25-34,"Toronto, Canada",Male,12.1,Express,9.21,No,21
P5592,Headphones,Electronics,1122.2,25,10,14,S866,18-24,"Houston, USA",Female,40.37,Standard,1.42,Yes,41
P7259,Dishwasher,Home Appliances,990.61,20,12,235,S101,18-24,"New York, USA",Female,14.16,Overnight,7.42,Yes,66
P4396,Dishwasher,Home Appliances,1719.21,10,5,387,S232,18-24,"Los Angeles, USA",Male,3.87,Overnight,18.54,No,48
P8991,Graphic Novels,Books,659.45,20,10,182,S213,25-34,"New York, USA",Female,11.58,Overnight,7.67,Yes,79
P2587,Formal Shoes,Footwear,414.78,0,10,5,S719,18-24,"Paris, France",Female,14.21,Standard,5.48,No,35
P6101,Heels,Footwear,608.01,15,5,248,S256,18-24,Singapore,Male,40,Express,9.38,Yes,51
P3224,Textbooks,Books,1366.75,10,15,275,S581,35-44,"Phoenix, USA",Male,8.98,Standard,17.34,Yes,73
P5104,Smartphone,Electronics,473.78,20,15,401,S373,55+,"Dubai, UAE",Female,49.53,Standard,3.8,No,10
P3287,Monitor,Electronics,1830.53,20,5,185,S705,18-24,"London, UK",Non-Binary,33.61,Express,10.68,No,84
P8679,Refrigerator,Home Appliances,1499.75,20,10,274,S848,45-54,"Houston, USA",Male,2.19,Overnight,16.99,No,24
P4114,Smartphone,Electronics,407.23,10,10,117,S490,45-54,"Los Angeles, USA",Male,41.45,Standard,12.76,Yes,0
P9582,Air Conditioner,Home Appliances,1687.6,5,12,157,S437,45-54,"Berlin, Germany",Female,9.7,Overnight,16.35,No,80
P8039,Sandals,Footwear,1835.48,15,15,74,S717,25-34,"Toronto, Canada",Female,0.48,Express,12.84,No,39
P5550,Tablet,Electronics,1873.04,10,12,424,S465,18-24,"Toronto, Canada",Female,28.56,Overnight,10.61,Yes,49
P2306,T-shirt,Apparel,48.08,15,5,424,S517,45-54,"Cape Town, South Africa",Non-Binary,5.75,Standard,3.34,No,85
P3234,Sandals,Footwear,990.58,20,15,138,S834,45-54,Singapore,Non-Binary,19.18,Standard,18.88,Yes,79
P8336,Slippers,Footwear,123.5,15,5,405,S695,18-24,"Toronto, Canada",Non-Binary,33.24,Standard,5.67,Yes,91
P9640,Monitor,Electronics,1169.42,25,8,400,S100,18-24,"Paris, France",Female,20.27,Express,9.27,No,71
P2272,Air Conditioner,Home Appliances,549.8,20,8,51,S720,25-34,"Dubai, UAE",Male,35.51,Express,7.26,No,38
P7703,Shorts,Apparel,657.15,0,15,493,S369,25-34,"Sydney, Australia",Female,19.09,Standard,9.68,Yes,99
P2916,Air Conditioner,Home Appliances,59.98,0,5,40,S462,18-24,"Cape Town, South Africa",Male,12.21,Express,19.99,No,58
P3787,Jeans,Apparel,1337.61,25,5,155,S712,25-34,"Cape Town, South Africa",Female,43.05,Express,4.48,No,100
P4016,Refrigerator,Home Appliances,1895.76,5,15,138,S618,45-54,Singapore,Female,28.38,Standard,8.19,No,92
P5076,Shirt,Apparel,331.5,25,5,339,S993,25-34,"London, UK",Non-Binary,10.21,Overnight,8.81,No,29
P4088,Speaker,Electronics,1243.4,15,15,32,S407,18-24,"Los Angeles, USA",Non-Binary,1.05,Overnight,11.85,Yes,97
P5439,Biographies,Books,869.08,25,10,363,S576,55+,"Tokyo, Japan",Female,45.44,Overnight,4.23,No,3
P1373,Formal Shoes,Footwear,926.81,20,5,50,S754,18-24,"Cape Town, South Africa",Female,31.71,Overnight,19.71,Yes,26
P1933,Jacket,Apparel,223.85,0,15,11,S210,18-24,"Mumbai, India",Male,3.57,Standard,12.58,No,58
P8166,Monitor,Electronics,853.21,25,12,83,S187,25-34,"London, UK",Non-Binary,0.44,Standard,9.24,Yes,70
P3583,Socks,Apparel,176.66,10,10,274,S787,18-24,"Mumbai, India",Female,48.46,Express,10.4,No,22
P6732,Refrigerator,Home Appliances,64.3,15,12,143,S890,25-34,"Berlin, Germany",Non-Binary,19.46,Express,19.2,No,5
P3704,Microwave,Home Appliances,351.03,25,10,472,S404,25-34,"Tokyo, Japan",Male,10.83,Standard,7.18,Yes,91
P4643,Jeans,Apparel,490.6,15,10,131,S211,55+,"Cape Town, South Africa",Non-Binary,36.95,Express,4.94,Yes,60
P6609,Camera,Electronics,726.32,15,15,63,S969,45-54,"New York, USA",Female,35.82,Overnight,7.77,No,36
P2287,Boots,Footwear,336.79,20,10,215,S749,18-24,Singapore,Female,12.06,Express,1.03,Yes,27
P1956,Jeans,Apparel,963.42,10,10,364,S133,45-54,"London, UK",Female,28.05,Express,11.9,Yes,82
P3846,Sweater,Apparel,1884.64,25,10,70,S128,18-24,"New York, USA",Non-Binary,7.17,Standard,9.88,Yes,79
P8430,Blender,Home Appliances,1688.78,25,12,324,S956,35-44,"Los Angeles, USA",Female,43.18,Express,11.93,Yes,9
P5245,Sandals,Footwear,201.91,25,5,291,S139,45-54,"Cape Town, South Africa",Non-Binary,49.48,Express,6.6,No,63
P6807,Hiking Shoes,Footwear,1751.84,5,15,263,S922,45-54,"Sydney, Australia",Non-Binary,48.65,Standard,17.12,Yes,95
P3593,Fiction,Books,191.93,25,5,382,S677,55+,"Berlin, Germany",Non-Binary,9.31,Express,17.03,Yes,40
P5169,Laptop,Electronics,632.37,15,12,132,S621,45-54,"Mumbai, India",Non-Binary,12.4,Express,12.87,Yes,46
P2408,Jacket,Apparel,795.02,25,8,244,S239,55+,"Los Angeles, USA",Male,2.77,Overnight,8.79,No,78
P2254,Gaming Console,Electronics,1338.19,0,8,431,S146,35-44,"Toronto, Canada",Male,32.14,Express,4.15,No,21
P5773,Cookbooks,Books,759.15,20,15,21,S529,18-24,"Cape Town, South Africa",Non-Binary,23.7,Overnight,18.75,Yes,41
P9143,Blender,Home Appliances,400.82,20,15,137,S340,45-54,Singapore,Male,22.22,Standard,9.25,No,19
P6584,Slippers,Footwear,1422.21,20,12,429,S898,35-44,"Cape Town, South Africa",Female,25.03,Standard,19.21,No,5
P4915,Heels,Footwear,189.09,0,12,158,S166,25-34,Singapore,Male,35.51,Overnight,18.84,No,2
P8861,Speaker,Electronics,601.92,20,10,472,S692,35-44,"Houston, USA",Female,8.57,Express,4.37,No,50
P5101,Magazines,Books,1253.97,15,12,446,S984,35-44,"New York, USA",Male,42.82,Express,10.24,No,54
P3943,Smartphone,Electronics,1863.88,20,8,388,S192,25-34,"Berlin, Germany",Non-Binary,32.67,Express,9.64,No,6
P4202,Laptop,Electronics,1684.02,10,15,196,S851,55+,Singapore,Male,43.33,Overnight,13.13,No,81
P7049,Air Conditioner,Home Appliances,959.21,0,12,24,S476,45-54,Singapore,Male,36.44,Express,18.81,No,7
P8339,Heels,Footwear,1955.27,20,5,58,S108,35-44,"Mumbai, India",Non-Binary,24.57,Express,10.55,No,27
P8254,Non-Fiction,Books,1005.74,10,12,182,S790,45-54,"Houston, USA",Non-Binary,28.67,Overnight,6.4,No,86
P7920,Monitor,Electronics,1587.03,15,5,463,S137,25-34,"Mumbai, India",Female,10.46,Standard,18.31,Yes,72
P9283,Smartwatch,Electronics,20.79,15,5,198,S643,55+,"Berlin, Germany",Male,39.51,Overnight,1.96,No,80
P2735,Shorts,Apparel,1876.52,15,5,395,S259,35-44,"Los Angeles, USA",Male,23.11,Overnight,14.94,Yes,58
P8981,Comics,Books,1859.1,10,15,28,S422,45-54,"Houston, USA",Female,13.44,Express,13.67,Yes,78
P5495,Running Shoes,Footwear,1824.89,15,15,421,S587,55+,"Mumbai, India",Female,16.3,Standard,11.19,Yes,90
P7598,Air Conditioner,Home Appliances,17.1,15,15,80,S621,18-24,"Houston, USA",Non-Binary,5.96,Overnight,13.14,No,40
P7052,Graphic Novels,Books,672.96,25,8,385,S400,55+,"Mumbai, India",Male,49.82,Overnight,2.33,Yes,25
P3492,Speaker,Electronics,1888.03,15,8,87,S261,55+,"Houston, USA",Female,34.15,Express,14.61,Yes,58
P3533,Vacuum Cleaner,Home Appliances,99.45,10,8,98,S800,18-24,"Berlin, Germany",Non-Binary,2.83,Express,1.03,No,96
P8938,Cookbooks,Books,1885.41,20,5,150,S711,25-34,"Chicago, USA",Female,41.1,Overnight,11.95,No,21
P9636,Smartwatch,Electronics,742.61,25,12,169,S754,25-34,"London, UK",Female,21.28,Express,12.52,No,57
P6328,Shorts,Apparel,143.22,0,10,33,S796,25-34,"Mumbai, India",Male,49.99,Overnight,2.91,No,88
P5488,Sandals,Footwear,255.34,5,5,98,S902,25-34,"Dubai, UAE",Male,44.7,Express,18.09,No,82
P4338,Biographies,Books,710.09,15,15,315,S971,18-24,"New York, USA",Female,17.18,Express,3.25,Yes,97
P8675,Sandals,Footwear,1619.3,20,15,392,S799,45-54,"Los Angeles, USA",Female,8.71,Overnight,19.86,Yes,29
P6290,Air Conditioner,Home Appliances,179.48,0,15,245,S800,18-24,"Dubai, UAE",Male,23.59,Overnight,12.28,Yes,57
P1458,Headphones,Electronics,1015.4,10,12,238,S228,18-24,"Dubai, UAE",Female,29.18,Overnight,9.12,Yes,24
P5979,Headphones,Electronics,1478.56,20,8,438,S193,25-34,"Dubai, UAE",Non-Binary,15.26,Standard,15.49,Yes,97
P2242,Biographies,Books,677.77,20,10,152,S319,25-34,Singapore,Male,27.42,Express,1.84,No,11
P4908,Dress,Apparel,68.44,5,8,93,S469,45-54,"New York, USA",Non-Binary,36.15,Overnight,8.92,Yes,59
P6649,Fiction,Books,1595.22,5,5,85,S229,18-24,"Houston, USA",Non-Binary,42.3,Express,13.07,Yes,11
P9185,Laptop,Electronics,462.97,0,12,39,S775,55+,Singapore,Male,44.08,Standard,3.52,Yes,72
P2737,Tablet,Electronics,635.01,10,15,290,S929,35-44,"Los Angeles, USA",Female,12.26,Express,1.05,No,60
P6681,Laptop,Electronics,422.81,15,5,94,S205,45-54,"Dubai, UAE",Non-Binary,11.39,Overnight,8.77,No,61
P7069,Smartwatch,Electronics,1667.81,20,12,84,S868,25-34,Singapore,Male,18.95,Express,8.07,No,56
